name,trainer,Analytic,Independent,Determined,Professional,Studious,Imaginative,week,cohort,date
Dannel Longmaid,Eshal Brandt,3.0,4.0,5.0,8.0,5.0,7.0,6,Engineering_23,2019-08-12
Sarah Magor,Eshal Brandt,7.0,7.0,8.0,8.0,8.0,7.0,6,Engineering_23,2019-08-12
Alistair Scanes,Eshal Brandt,3.0,4.0,8.0,8.0,5.0,7.0,6,Engineering_23,2019-08-12
Homere Stentiford,Eshal Brandt,7.0,2.0,5.0,7.0,5.0,8.0,6,Engineering_23,2019-08-12
Alvie Bleackly,Eshal Brandt,6.0,4.0,4.0,6.0,8.0,5.0,6,Engineering_23,2019-08-12
Fons Ghiotto,Eshal Brandt,8.0,6.0,8.0,8.0,5.0,8.0,7,Engineering_23,2019-08-12
Evin De Roeck,Eshal Brandt,7.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_23,2019-08-12
Maxy Bensen,Eshal Brandt,8.0,7.0,6.0,5.0,6.0,5.0,7,Engineering_23,2019-08-12
Calida Behr,Eshal Brandt,8.0,6.0,6.0,8.0,8.0,7.0,7,Engineering_23,2019-08-12
Dannel Longmaid,Eshal Brandt,7.0,8.0,7.0,8.0,8.0,6.0,7,Engineering_23,2019-08-12
Sarah Magor,Eshal Brandt,6.0,8.0,2.0,6.0,8.0,6.0,7,Engineering_23,2019-08-12
Alistair Scanes,Eshal Brandt,8.0,6.0,8.0,8.0,7.0,8.0,7,Engineering_23,2019-08-12
Homere Stentiford,Eshal Brandt,7.0,8.0,8.0,2.0,6.0,8.0,7,Engineering_23,2019-08-12
Alvie Bleackly,Eshal Brandt,7.0,8.0,8.0,8.0,6.0,8.0,7,Engineering_23,2019-08-12
Fons Ghiotto,Eshal Brandt,8.0,7.0,4.0,8.0,7.0,8.0,8,Engineering_23,2019-08-12
Evin De Roeck,Eshal Brandt,8.0,5.0,8.0,8.0,8.0,8.0,8,Engineering_23,2019-08-12
Maxy Bensen,Eshal Brandt,8.0,8.0,8.0,8.0,8.0,8.0,8,Engineering_23,2019-08-12
Calida Behr,Eshal Brandt,8.0,8.0,8.0,8.0,8.0,8.0,8,Engineering_23,2019-08-12
Dannel Longmaid,Eshal Brandt,8.0,8.0,8.0,8.0,8.0,8.0,8,Engineering_23,2019-08-12
Sarah Magor,Eshal Brandt,6.0,8.0,7.0,8.0,7.0,7.0,8,Engineering_23,2019-08-12
Alistair Scanes,Eshal Brandt,8.0,5.0,8.0,8.0,7.0,5.0,8,Engineering_23,2019-08-12
Homere Stentiford,Eshal Brandt,8.0,8.0,4.0,8.0,8.0,4.0,8,Engineering_23,2019-08-12
Alvie Bleackly,Eshal Brandt,8.0,8.0,8.0,8.0,8.0,8.0,8,Engineering_23,2019-08-12
Gerianne Bagge,Macey Broughton,2.0,2.0,4.0,4.0,2.0,3.0,1,Engineering_21,2019-07-15
William Tomlett,Macey Broughton,6.0,3.0,6.0,2.0,3.0,7.0,1,Engineering_21,2019-07-15
Teddie Kemet,Macey Broughton,2.0,5.0,3.0,2.0,5.0,1.0,1,Engineering_21,2019-07-15
Artur Domaschke,Macey Broughton,3.0,3.0,1.0,1.0,2.0,5.0,1,Engineering_21,2019-07-15
Terrie Mackibbon,Macey Broughton,4.0,2.0,6.0,2.0,3.0,5.0,1,Engineering_21,2019-07-15
Ignacius Pleasaunce,Macey Broughton,2.0,3.0,5.0,1.0,1.0,3.0,1,Engineering_21,2019-07-15
Liane Lorente,Macey Broughton,6.0,3.0,4.0,1.0,2.0,4.0,1,Engineering_21,2019-07-15
Sosanna Rawlings,Macey Broughton,1.0,6.0,3.0,3.0,4.0,4.0,1,Engineering_21,2019-07-15
Allistir Langrick,Macey Broughton,6.0,2.0,6.0,1.0,4.0,2.0,1,Engineering_21,2019-07-15
Honor Huntall,Macey Broughton,3.0,5.0,1.0,5.0,1.0,2.0,1,Engineering_21,2019-07-15
Natassia Pawle,Macey Broughton,2.0,3.0,4.0,1.0,1.0,3.0,1,Engineering_21,2019-07-15
Haywood Teager,Macey Broughton,3.0,5.0,3.0,3.0,1.0,8.0,1,Engineering_21,2019-07-15
Marillin Rosendall,Macey Broughton,4.0,2.0,3.0,1.0,3.0,3.0,1,Engineering_21,2019-07-15
Gerianne Bagge,Macey Broughton,4.0,1.0,6.0,2.0,5.0,2.0,2,Engineering_21,2019-07-15
William Tomlett,Macey Broughton,1.0,1.0,5.0,2.0,4.0,4.0,2,Engineering_21,2019-07-15
Teddie Kemet,Macey Broughton,2.0,1.0,2.0,3.0,7.0,3.0,2,Engineering_21,2019-07-15
Artur Domaschke,Macey Broughton,1.0,4.0,2.0,1.0,1.0,3.0,2,Engineering_21,2019-07-15
Terrie Mackibbon,Macey Broughton,1.0,3.0,5.0,6.0,1.0,2.0,2,Engineering_21,2019-07-15
Ignacius Pleasaunce,Macey Broughton,5.0,4.0,2.0,2.0,2.0,2.0,2,Engineering_21,2019-07-15
Liane Lorente,Macey Broughton,4.0,1.0,1.0,3.0,2.0,2.0,2,Engineering_21,2019-07-15
Sosanna Rawlings,Macey Broughton,4.0,4.0,6.0,2.0,6.0,3.0,2,Engineering_21,2019-07-15
Allistir Langrick,Macey Broughton,3.0,2.0,2.0,1.0,4.0,2.0,2,Engineering_21,2019-07-15
Honor Huntall,Macey Broughton,5.0,1.0,3.0,3.0,3.0,5.0,2,Engineering_21,2019-07-15
Natassia Pawle,Macey Broughton,4.0,3.0,3.0,2.0,1.0,4.0,2,Engineering_21,2019-07-15
Haywood Teager,Macey Broughton,4.0,2.0,3.0,1.0,6.0,2.0,2,Engineering_21,2019-07-15
Marillin Rosendall,Macey Broughton,5.0,2.0,2.0,2.0,2.0,1.0,2,Engineering_21,2019-07-15
Gerianne Bagge,Macey Broughton,3.0,7.0,2.0,1.0,2.0,1.0,3,Engineering_21,2019-07-15
William Tomlett,Macey Broughton,3.0,2.0,4.0,2.0,1.0,2.0,3,Engineering_21,2019-07-15
Teddie Kemet,Macey Broughton,3.0,5.0,3.0,5.0,2.0,1.0,3,Engineering_21,2019-07-15
Artur Domaschke,Macey Broughton,1.0,4.0,3.0,4.0,3.0,2.0,3,Engineering_21,2019-07-15
Terrie Mackibbon,Macey Broughton,5.0,5.0,2.0,1.0,6.0,2.0,3,Engineering_21,2019-07-15
Ignacius Pleasaunce,Macey Broughton,2.0,2.0,2.0,3.0,5.0,3.0,3,Engineering_21,2019-07-15
Liane Lorente,Macey Broughton,2.0,1.0,6.0,3.0,3.0,1.0,3,Engineering_21,2019-07-15
Sosanna Rawlings,Macey Broughton,1.0,3.0,1.0,3.0,3.0,4.0,3,Engineering_21,2019-07-15
Allistir Langrick,Macey Broughton,4.0,2.0,1.0,3.0,5.0,4.0,3,Engineering_21,2019-07-15
Honor Huntall,Macey Broughton,1.0,4.0,3.0,2.0,2.0,1.0,3,Engineering_21,2019-07-15
Natassia Pawle,Macey Broughton,3.0,4.0,2.0,3.0,4.0,1.0,3,Engineering_21,2019-07-15
Haywood Teager,Macey Broughton,6.0,4.0,2.0,3.0,5.0,3.0,3,Engineering_21,2019-07-15
Marillin Rosendall,Macey Broughton,2.0,5.0,2.0,1.0,8.0,3.0,3,Engineering_21,2019-07-15
Gerianne Bagge,Macey Broughton,8.0,6.0,7.0,4.0,8.0,4.0,4,Engineering_21,2019-07-15
William Tomlett,Macey Broughton,4.0,8.0,4.0,2.0,7.0,5.0,4,Engineering_21,2019-07-15
Teddie Kemet,Macey Broughton,8.0,8.0,6.0,7.0,1.0,8.0,4,Engineering_21,2019-07-15
Artur Domaschke,Macey Broughton,6.0,5.0,8.0,6.0,8.0,5.0,4,Engineering_21,2019-07-15
Terrie Mackibbon,Macey Broughton,6.0,8.0,6.0,6.0,6.0,8.0,4,Engineering_21,2019-07-15
Ignacius Pleasaunce,Macey Broughton,4.0,8.0,6.0,7.0,6.0,5.0,4,Engineering_21,2019-07-15
Liane Lorente,Macey Broughton,8.0,2.0,6.0,5.0,8.0,8.0,4,Engineering_21,2019-07-15
Sosanna Rawlings,Macey Broughton,3.0,2.0,8.0,7.0,5.0,4.0,4,Engineering_21,2019-07-15
Allistir Langrick,Macey Broughton,5.0,2.0,4.0,2.0,4.0,7.0,4,Engineering_21,2019-07-15
Honor Huntall,Macey Broughton,4.0,8.0,5.0,7.0,5.0,8.0,4,Engineering_21,2019-07-15
Natassia Pawle,Macey Broughton,8.0,7.0,6.0,7.0,6.0,8.0,4,Engineering_21,2019-07-15
Haywood Teager,Macey Broughton,7.0,3.0,6.0,6.0,7.0,3.0,4,Engineering_21,2019-07-15
Marillin Rosendall,Macey Broughton,6.0,7.0,7.0,5.0,7.0,6.0,4,Engineering_21,2019-07-15
Gerianne Bagge,Macey Broughton,4.0,3.0,6.0,7.0,6.0,8.0,5,Engineering_21,2019-07-15
William Tomlett,Macey Broughton,3.0,4.0,7.0,4.0,8.0,6.0,5,Engineering_21,2019-07-15
Teddie Kemet,Macey Broughton,3.0,3.0,7.0,6.0,6.0,7.0,5,Engineering_21,2019-07-15
Artur Domaschke,Macey Broughton,5.0,5.0,8.0,5.0,2.0,8.0,5,Engineering_21,2019-07-15
Terrie Mackibbon,Macey Broughton,6.0,8.0,4.0,8.0,3.0,6.0,5,Engineering_21,2019-07-15
Ignacius Pleasaunce,Macey Broughton,8.0,7.0,8.0,8.0,5.0,4.0,5,Engineering_21,2019-07-15
Liane Lorente,Macey Broughton,6.0,6.0,6.0,8.0,3.0,5.0,5,Engineering_21,2019-07-15
Sosanna Rawlings,Macey Broughton,8.0,6.0,7.0,8.0,8.0,6.0,5,Engineering_21,2019-07-15
Allistir Langrick,Macey Broughton,3.0,2.0,4.0,7.0,3.0,6.0,5,Engineering_21,2019-07-15
Honor Huntall,Macey Broughton,3.0,8.0,4.0,2.0,8.0,8.0,5,Engineering_21,2019-07-15
Natassia Pawle,Macey Broughton,7.0,8.0,7.0,6.0,4.0,8.0,5,Engineering_21,2019-07-15
Haywood Teager,Macey Broughton,1.0,2.0,3.0,7.0,4.0,8.0,5,Engineering_21,2019-07-15
Marillin Rosendall,Macey Broughton,8.0,5.0,5.0,2.0,6.0,8.0,5,Engineering_21,2019-07-15
Gerianne Bagge,Macey Broughton,8.0,6.0,8.0,5.0,8.0,8.0,6,Engineering_21,2019-07-15
William Tomlett,Macey Broughton,7.0,1.0,5.0,8.0,3.0,8.0,6,Engineering_21,2019-07-15
Teddie Kemet,Macey Broughton,6.0,5.0,7.0,5.0,3.0,5.0,6,Engineering_21,2019-07-15
Artur Domaschke,Macey Broughton,5.0,6.0,5.0,7.0,5.0,2.0,6,Engineering_21,2019-07-15
Terrie Mackibbon,Macey Broughton,6.0,8.0,8.0,3.0,5.0,4.0,6,Engineering_21,2019-07-15
Ignacius Pleasaunce,Macey Broughton,8.0,6.0,8.0,6.0,6.0,2.0,6,Engineering_21,2019-07-15
Liane Lorente,Macey Broughton,8.0,7.0,3.0,3.0,8.0,6.0,6,Engineering_21,2019-07-15
Sosanna Rawlings,Macey Broughton,8.0,8.0,8.0,3.0,1.0,8.0,6,Engineering_21,2019-07-15
Allistir Langrick,Macey Broughton,7.0,4.0,4.0,2.0,1.0,6.0,6,Engineering_21,2019-07-15
Honor Huntall,Macey Broughton,4.0,5.0,8.0,4.0,5.0,6.0,6,Engineering_21,2019-07-15
Natassia Pawle,Macey Broughton,4.0,7.0,4.0,8.0,3.0,7.0,6,Engineering_21,2019-07-15
Haywood Teager,Macey Broughton,7.0,5.0,6.0,7.0,8.0,8.0,6,Engineering_21,2019-07-15
Marillin Rosendall,Macey Broughton,2.0,7.0,6.0,6.0,7.0,4.0,6,Engineering_21,2019-07-15
Gerianne Bagge,Macey Broughton,8.0,8.0,8.0,3.0,8.0,8.0,7,Engineering_21,2019-07-15
William Tomlett,Macey Broughton,8.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_21,2019-07-15
Teddie Kemet,Macey Broughton,8.0,5.0,8.0,8.0,8.0,8.0,7,Engineering_21,2019-07-15
Artur Domaschke,Macey Broughton,8.0,8.0,8.0,8.0,7.0,7.0,7,Engineering_21,2019-07-15
Terrie Mackibbon,Macey Broughton,8.0,8.0,8.0,8.0,6.0,7.0,7,Engineering_21,2019-07-15
Ignacius Pleasaunce,Macey Broughton,8.0,8.0,6.0,8.0,8.0,4.0,7,Engineering_21,2019-07-15
Liane Lorente,Macey Broughton,8.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_21,2019-07-15
Sosanna Rawlings,Macey Broughton,8.0,7.0,8.0,8.0,6.0,6.0,7,Engineering_21,2019-07-15
Allistir Langrick,Macey Broughton,8.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_21,2019-07-15
Honor Huntall,Macey Broughton,5.0,8.0,5.0,8.0,7.0,8.0,7,Engineering_21,2019-07-15
Natassia Pawle,Macey Broughton,8.0,4.0,5.0,5.0,6.0,8.0,7,Engineering_21,2019-07-15
Haywood Teager,Macey Broughton,8.0,8.0,7.0,5.0,7.0,8.0,7,Engineering_21,2019-07-15
Marillin Rosendall,Macey Broughton,6.0,8.0,8.0,7.0,8.0,8.0,7,Engineering_21,2019-07-15
Gerianne Bagge,Macey Broughton,8.0,8.0,8.0,8.0,8.0,8.0,8,Engineering_21,2019-07-15
William Tomlett,Macey Broughton,8.0,8.0,8.0,8.0,8.0,6.0,8,Engineering_21,2019-07-15
Teddie Kemet,Macey Broughton,8.0,8.0,8.0,5.0,8.0,8.0,8,Engineering_21,2019-07-15
Artur Domaschke,Macey Broughton,7.0,8.0,7.0,8.0,8.0,5.0,8,Engineering_21,2019-07-15
Terrie Mackibbon,Macey Broughton,7.0,8.0,8.0,5.0,3.0,8.0,8,Engineering_21,2019-07-15
Ignacius Pleasaunce,Macey Broughton,4.0,8.0,8.0,4.0,8.0,7.0,8,Engineering_21,2019-07-15
Liane Lorente,Macey Broughton,6.0,3.0,4.0,8.0,8.0,8.0,8,Engineering_21,2019-07-15
Sosanna Rawlings,Macey Broughton,6.0,8.0,8.0,7.0,8.0,8.0,8,Engineering_21,2019-07-15
Allistir Langrick,Macey Broughton,8.0,8.0,8.0,8.0,8.0,6.0,8,Engineering_21,2019-07-15
Honor Huntall,Macey Broughton,8.0,7.0,8.0,8.0,8.0,5.0,8,Engineering_21,2019-07-15
Natassia Pawle,Macey Broughton,8.0,7.0,7.0,8.0,8.0,8.0,8,Engineering_21,2019-07-15
Haywood Teager,Macey Broughton,8.0,8.0,8.0,8.0,8.0,8.0,8,Engineering_21,2019-07-15
Marillin Rosendall,Macey Broughton,8.0,8.0,6.0,8.0,5.0,8.0,8,Engineering_21,2019-07-15
Law Massen,Mohammad Velazquez,4.0,4.0,6.0,1.0,3.0,6.0,1,Engineering_20,2019-05-27
Aldridge Du Fray,Mohammad Velazquez,4.0,5.0,5.0,2.0,4.0,3.0,1,Engineering_20,2019-05-27
Horatio Christley,Mohammad Velazquez,3.0,5.0,4.0,2.0,2.0,2.0,1,Engineering_20,2019-05-27
Mellicent Desaur,Mohammad Velazquez,4.0,4.0,3.0,4.0,3.0,1.0,1,Engineering_20,2019-05-27
Ludovico Orridge,Mohammad Velazquez,2.0,2.0,4.0,2.0,1.0,2.0,1,Engineering_20,2019-05-27
Chantal Mailes,Mohammad Velazquez,5.0,6.0,3.0,1.0,2.0,2.0,1,Engineering_20,2019-05-27
Fax Schankelborg,Mohammad Velazquez,7.0,6.0,5.0,2.0,2.0,2.0,1,Engineering_20,2019-05-27
Kellie Tanguy,Mohammad Velazquez,2.0,4.0,1.0,4.0,3.0,2.0,1,Engineering_20,2019-05-27
Yalonda Beacom,Mohammad Velazquez,5.0,4.0,3.0,8.0,3.0,1.0,1,Engineering_20,2019-05-27
Tab Shitliff,Mohammad Velazquez,3.0,1.0,4.0,3.0,1.0,5.0,1,Engineering_20,2019-05-27
Tobie Culcheth,Mohammad Velazquez,1.0,2.0,4.0,4.0,5.0,4.0,1,Engineering_20,2019-05-27
Law Massen,Mohammad Velazquez,3.0,1.0,1.0,3.0,7.0,2.0,2,Engineering_20,2019-05-27
Aldridge Du Fray,Mohammad Velazquez,3.0,4.0,1.0,2.0,1.0,8.0,2,Engineering_20,2019-05-27
Horatio Christley,Mohammad Velazquez,2.0,2.0,3.0,3.0,2.0,2.0,2,Engineering_20,2019-05-27
Mellicent Desaur,Mohammad Velazquez,5.0,1.0,2.0,4.0,1.0,2.0,2,Engineering_20,2019-05-27
Ludovico Orridge,Mohammad Velazquez,4.0,4.0,1.0,5.0,6.0,2.0,2,Engineering_20,2019-05-27
Chantal Mailes,Mohammad Velazquez,2.0,3.0,2.0,1.0,8.0,3.0,2,Engineering_20,2019-05-27
Fax Schankelborg,Mohammad Velazquez,4.0,1.0,3.0,1.0,4.0,4.0,2,Engineering_20,2019-05-27
Kellie Tanguy,Mohammad Velazquez,4.0,3.0,2.0,4.0,4.0,2.0,2,Engineering_20,2019-05-27
Yalonda Beacom,Mohammad Velazquez,1.0,4.0,2.0,3.0,1.0,3.0,2,Engineering_20,2019-05-27
Tab Shitliff,Mohammad Velazquez,1.0,1.0,4.0,3.0,5.0,2.0,2,Engineering_20,2019-05-27
Tobie Culcheth,Mohammad Velazquez,3.0,2.0,3.0,1.0,4.0,2.0,2,Engineering_20,2019-05-27
Law Massen,Mohammad Velazquez,4.0,3.0,4.0,2.0,2.0,2.0,3,Engineering_20,2019-05-27
Aldridge Du Fray,Mohammad Velazquez,1.0,1.0,3.0,4.0,3.0,3.0,3,Engineering_20,2019-05-27
Horatio Christley,Mohammad Velazquez,1.0,1.0,1.0,1.0,1.0,1.0,3,Engineering_20,2019-05-27
Mellicent Desaur,Mohammad Velazquez,2.0,3.0,1.0,3.0,5.0,2.0,3,Engineering_20,2019-05-27
Ludovico Orridge,Mohammad Velazquez,4.0,3.0,3.0,1.0,1.0,1.0,3,Engineering_20,2019-05-27
Chantal Mailes,Mohammad Velazquez,4.0,3.0,3.0,2.0,4.0,5.0,3,Engineering_20,2019-05-27
Fax Schankelborg,Mohammad Velazquez,2.0,6.0,2.0,1.0,4.0,4.0,3,Engineering_20,2019-05-27
Kellie Tanguy,Mohammad Velazquez,1.0,1.0,4.0,7.0,5.0,3.0,3,Engineering_20,2019-05-27
Yalonda Beacom,Mohammad Velazquez,3.0,6.0,3.0,2.0,4.0,4.0,3,Engineering_20,2019-05-27
Tab Shitliff,Mohammad Velazquez,2.0,3.0,3.0,3.0,1.0,2.0,3,Engineering_20,2019-05-27
Tobie Culcheth,Mohammad Velazquez,4.0,2.0,3.0,3.0,2.0,2.0,3,Engineering_20,2019-05-27
Law Massen,Mohammad Velazquez,8.0,8.0,8.0,6.0,6.0,5.0,4,Engineering_20,2019-05-27
Aldridge Du Fray,Mohammad Velazquez,3.0,8.0,1.0,5.0,4.0,7.0,4,Engineering_20,2019-05-27
Mellicent Desaur,Mohammad Velazquez,8.0,5.0,6.0,4.0,2.0,5.0,4,Engineering_20,2019-05-27
Ludovico Orridge,Mohammad Velazquez,6.0,6.0,8.0,4.0,3.0,7.0,4,Engineering_20,2019-05-27
Chantal Mailes,Mohammad Velazquez,8.0,7.0,2.0,8.0,6.0,1.0,4,Engineering_20,2019-05-27
Fax Schankelborg,Mohammad Velazquez,8.0,8.0,8.0,8.0,4.0,5.0,4,Engineering_20,2019-05-27
Kellie Tanguy,Mohammad Velazquez,4.0,3.0,4.0,6.0,7.0,4.0,4,Engineering_20,2019-05-27
Yalonda Beacom,Mohammad Velazquez,5.0,5.0,8.0,4.0,8.0,5.0,4,Engineering_20,2019-05-27
Tab Shitliff,Mohammad Velazquez,4.0,6.0,8.0,8.0,5.0,6.0,4,Engineering_20,2019-05-27
Tobie Culcheth,Mohammad Velazquez,5.0,5.0,7.0,8.0,8.0,6.0,4,Engineering_20,2019-05-27
Law Massen,Mohammad Velazquez,7.0,7.0,6.0,3.0,6.0,6.0,5,Engineering_20,2019-05-27
Aldridge Du Fray,Mohammad Velazquez,2.0,5.0,4.0,4.0,6.0,8.0,5,Engineering_20,2019-05-27
Mellicent Desaur,Mohammad Velazquez,7.0,7.0,8.0,5.0,8.0,6.0,5,Engineering_20,2019-05-27
Ludovico Orridge,Mohammad Velazquez,3.0,3.0,7.0,3.0,4.0,5.0,5,Engineering_20,2019-05-27
Chantal Mailes,Mohammad Velazquez,8.0,8.0,8.0,3.0,5.0,4.0,5,Engineering_20,2019-05-27
Fax Schankelborg,Mohammad Velazquez,1.0,5.0,3.0,8.0,8.0,7.0,5,Engineering_20,2019-05-27
Kellie Tanguy,Mohammad Velazquez,6.0,7.0,8.0,4.0,8.0,5.0,5,Engineering_20,2019-05-27
Yalonda Beacom,Mohammad Velazquez,8.0,5.0,8.0,8.0,8.0,5.0,5,Engineering_20,2019-05-27
Tab Shitliff,Mohammad Velazquez,7.0,7.0,6.0,2.0,3.0,5.0,5,Engineering_20,2019-05-27
Tobie Culcheth,Mohammad Velazquez,8.0,4.0,7.0,6.0,6.0,3.0,5,Engineering_20,2019-05-27
Law Massen,Mohammad Velazquez,7.0,8.0,6.0,8.0,1.0,8.0,6,Engineering_20,2019-05-27
Aldridge Du Fray,Mohammad Velazquez,6.0,7.0,3.0,5.0,6.0,8.0,6,Engineering_20,2019-05-27
Mellicent Desaur,Mohammad Velazquez,5.0,7.0,8.0,6.0,2.0,8.0,6,Engineering_20,2019-05-27
Ludovico Orridge,Mohammad Velazquez,4.0,8.0,6.0,6.0,7.0,3.0,6,Engineering_20,2019-05-27
Chantal Mailes,Mohammad Velazquez,3.0,6.0,5.0,8.0,5.0,6.0,6,Engineering_20,2019-05-27
Fax Schankelborg,Mohammad Velazquez,8.0,6.0,5.0,3.0,5.0,8.0,6,Engineering_20,2019-05-27
Kellie Tanguy,Mohammad Velazquez,4.0,5.0,5.0,6.0,7.0,8.0,6,Engineering_20,2019-05-27
Yalonda Beacom,Mohammad Velazquez,8.0,5.0,7.0,8.0,7.0,8.0,6,Engineering_20,2019-05-27
Tab Shitliff,Mohammad Velazquez,4.0,4.0,4.0,4.0,4.0,5.0,6,Engineering_20,2019-05-27
Tobie Culcheth,Mohammad Velazquez,4.0,1.0,2.0,2.0,7.0,5.0,6,Engineering_20,2019-05-27
Law Massen,Mohammad Velazquez,8.0,8.0,8.0,4.0,8.0,8.0,7,Engineering_20,2019-05-27
Aldridge Du Fray,Mohammad Velazquez,8.0,8.0,6.0,5.0,8.0,8.0,7,Engineering_20,2019-05-27
Mellicent Desaur,Mohammad Velazquez,7.0,8.0,8.0,5.0,4.0,8.0,7,Engineering_20,2019-05-27
Ludovico Orridge,Mohammad Velazquez,7.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_20,2019-05-27
Chantal Mailes,Mohammad Velazquez,8.0,8.0,8.0,6.0,6.0,8.0,7,Engineering_20,2019-05-27
Fax Schankelborg,Mohammad Velazquez,5.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_20,2019-05-27
Kellie Tanguy,Mohammad Velazquez,8.0,8.0,4.0,7.0,8.0,8.0,7,Engineering_20,2019-05-27
Yalonda Beacom,Mohammad Velazquez,7.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_20,2019-05-27
Tab Shitliff,Mohammad Velazquez,8.0,7.0,7.0,7.0,8.0,8.0,7,Engineering_20,2019-05-27
Tobie Culcheth,Mohammad Velazquez,8.0,6.0,8.0,8.0,7.0,8.0,7,Engineering_20,2019-05-27
Law Massen,Mohammad Velazquez,7.0,6.0,8.0,8.0,8.0,8.0,8,Engineering_20,2019-05-27
Aldridge Du Fray,Mohammad Velazquez,8.0,8.0,8.0,6.0,8.0,8.0,8,Engineering_20,2019-05-27
Mellicent Desaur,Mohammad Velazquez,8.0,8.0,8.0,8.0,6.0,8.0,8,Engineering_20,2019-05-27
Ludovico Orridge,Mohammad Velazquez,4.0,4.0,8.0,8.0,8.0,8.0,8,Engineering_20,2019-05-27
Chantal Mailes,Mohammad Velazquez,8.0,6.0,7.0,8.0,7.0,8.0,8,Engineering_20,2019-05-27
Fax Schankelborg,Mohammad Velazquez,8.0,7.0,8.0,7.0,6.0,8.0,8,Engineering_20,2019-05-27
Kellie Tanguy,Mohammad Velazquez,8.0,8.0,8.0,8.0,8.0,4.0,8,Engineering_20,2019-05-27
Yalonda Beacom,Mohammad Velazquez,8.0,8.0,5.0,8.0,8.0,7.0,8,Engineering_20,2019-05-27
Tab Shitliff,Mohammad Velazquez,7.0,8.0,6.0,5.0,8.0,8.0,8,Engineering_20,2019-05-27
Tobie Culcheth,Mohammad Velazquez,8.0,8.0,8.0,6.0,8.0,8.0,8,Engineering_20,2019-05-27
Quintus Penella,Gregor Gomez,1.0,2.0,2.0,1.0,2.0,2.0,1,Business_20,2019-02-11
Simon Murrey,Gregor Gomez,6.0,1.0,1.0,2.0,4.0,2.0,1,Business_20,2019-02-11
Gustaf Lude,Gregor Gomez,6.0,4.0,1.0,1.0,2.0,3.0,1,Business_20,2019-02-11
Yolanda Fosse,Gregor Gomez,2.0,1.0,2.0,3.0,3.0,3.0,1,Business_20,2019-02-11
Lynnett Swin,Gregor Gomez,2.0,2.0,4.0,5.0,1.0,2.0,1,Business_20,2019-02-11
Bart Godilington,Gregor Gomez,3.0,6.0,1.0,5.0,4.0,1.0,1,Business_20,2019-02-11
Deni Roust,Gregor Gomez,6.0,3.0,1.0,4.0,4.0,2.0,1,Business_20,2019-02-11
Gerhard Mcgrath,Gregor Gomez,2.0,3.0,3.0,4.0,1.0,1.0,1,Business_20,2019-02-11
Simon Murrey,Gregor Gomez,3.0,1.0,3.0,2.0,1.0,1.0,2,Business_20,2019-02-11
Gustaf Lude,Gregor Gomez,1.0,1.0,1.0,2.0,1.0,6.0,2,Business_20,2019-02-11
Yolanda Fosse,Gregor Gomez,4.0,2.0,1.0,3.0,3.0,7.0,2,Business_20,2019-02-11
Lynnett Swin,Gregor Gomez,3.0,2.0,5.0,3.0,1.0,1.0,2,Business_20,2019-02-11
Bart Godilington,Gregor Gomez,2.0,1.0,2.0,5.0,3.0,2.0,2,Business_20,2019-02-11
Deni Roust,Gregor Gomez,7.0,2.0,3.0,1.0,1.0,1.0,2,Business_20,2019-02-11
Gerhard Mcgrath,Gregor Gomez,3.0,6.0,2.0,1.0,4.0,3.0,2,Business_20,2019-02-11
Gustaf Lude,Gregor Gomez,6.0,2.0,2.0,3.0,3.0,2.0,3,Business_20,2019-02-11
Yolanda Fosse,Gregor Gomez,3.0,5.0,3.0,1.0,3.0,3.0,3,Business_20,2019-02-11
Lynnett Swin,Gregor Gomez,3.0,2.0,3.0,4.0,4.0,2.0,3,Business_20,2019-02-11
Bart Godilington,Gregor Gomez,1.0,3.0,2.0,1.0,1.0,4.0,3,Business_20,2019-02-11
Deni Roust,Gregor Gomez,1.0,2.0,2.0,1.0,4.0,5.0,3,Business_20,2019-02-11
Gerhard Mcgrath,Gregor Gomez,3.0,4.0,1.0,5.0,3.0,3.0,3,Business_20,2019-02-11
Gustaf Lude,Gregor Gomez,5.0,1.0,3.0,7.0,6.0,2.0,4,Business_20,2019-02-11
Yolanda Fosse,Gregor Gomez,2.0,8.0,1.0,8.0,5.0,5.0,4,Business_20,2019-02-11
Lynnett Swin,Gregor Gomez,8.0,6.0,8.0,2.0,4.0,8.0,4,Business_20,2019-02-11
Bart Godilington,Gregor Gomez,3.0,3.0,7.0,3.0,6.0,5.0,4,Business_20,2019-02-11
Deni Roust,Gregor Gomez,4.0,6.0,6.0,6.0,8.0,6.0,4,Business_20,2019-02-11
Gerhard Mcgrath,Gregor Gomez,3.0,8.0,1.0,4.0,6.0,7.0,4,Business_20,2019-02-11
Gustaf Lude,Gregor Gomez,6.0,8.0,4.0,8.0,1.0,8.0,5,Business_20,2019-02-11
Yolanda Fosse,Gregor Gomez,2.0,1.0,8.0,5.0,6.0,5.0,5,Business_20,2019-02-11
